,current
0,-0.07558771887066729
1,0.046355893575096715
2,0.050843266964360166
3,-0.014402210367561402
4,0.06904749820840464
5,-0.005840995677579406
6,-0.06833400179753185
7,0.004999220738536555
8,-0.012039498891048361
9,-0.03359979409896541
10,0.01898208185528217
11,-0.040905089501198276
12,-0.004927945731918615
13,0.012228795635167511
14,0.013718987514447634
15,0.0005632753604222149
16,-0.01302582054901661
17,0.017276189949304223
18,0.010024864686957227
19,0.020397564821333068
20,0.00358744916205136
21,-0.028180720367788386
22,-0.015264200160358916
23,0.01193509503581584
24,0.07787119552513998
25,-0.003223643546979151
26,-0.00826071461484692
27,-0.01532908260125972
28,0.00886334320328997
29,-0.06493804270263187
30,0.04161545949394523
31,0.006346099061810365
32,-0.017063229633579594
33,-0.005322101636002648
34,-0.0051914387801863604
35,-0.048302827166498134
36,-0.021495848454085892
37,0.01444737436081194
38,0.006055314157932488
39,0.05059162274499067
40,0.006501665598004046
41,-0.011133244489891002
42,0.016710903821921856
43,0.006005591975837749
44,0.004197291103835361
45,0.00884572517960096
46,-0.00541467202743741
47,-0.006919517156424357
48,0.0028748479577775958
49,0.018435272003671493
50,-0.03648857383639373
51,-0.031926396796788575
52,-0.03511383083152556
53,-0.0001102944868472913
54,0.02735067643373494
55,0.009978094293754255
56,0.0030649050427401605
57,0.04113737667481951
58,-0.025712597164676023
59,-0.041312910261271936
60,0.02751284825182625
61,0.029331365238256003
62,-0.036493035068820165
63,-0.0001900032351617364
64,0.0202292687699062
65,0.036619299600020416
66,-0.011651233957517418
67,0.06012782798530118
68,0.02648325292435353
69,0.05626422720863264
70,0.004492111525910612
71,-0.030621324769614103
72,0.018975243085353397
73,0.016081599737700472
74,0.027932504634225804
75,-0.011886330850228303
76,-0.014850419258337019
77,-0.02513736699572484
78,0.015386507670674515
79,0.017598807186890168
80,0.036671703183300326
81,-0.0409573741757029
82,0.005299157103452555
83,-0.00300008090907845
84,-0.014311752911478367
85,-0.023571911896430146
86,-0.038837754473627674
87,-0.010752050139757734
88,0.0518900449273228
89,0.018467356781218667
90,-0.01439922663692576
91,0.06590145446696759
92,-0.03614393646343837
93,0.03554757814767343
94,0.05756540095216588
95,-0.0005009286930723411
96,-0.008395210089222917
97,0.00259792870145225
98,-0.016511755689331335
99,-0.00894010481213485
100,-0.032264852582699746
101,-0.020442868666715453
102,0.019970704670142895
103,0.020884170545074285
104,-0.034197927246079264
105,-0.05079914983668442
106,-0.026855130602641886
107,0.015718343437688617
108,0.013302755668932149
109,0.012752127130259746
110,-0.033263820116577074
111,-0.032592781865769825
112,0.05225197883497494
113,-0.0367769589760886
114,0.009967998191351489
115,-0.03563769814963221
116,0.007168664932113296
117,-0.023932676197832594
118,0.030976227534506698
119,-0.0177927450088172
120,-0.011571568981352628
121,0.03738084896545449
122,0.029297696277334338
123,-0.02066986142456146
124,-0.02168857705606788
125,-0.0275658915081732
126,-0.00879240752137924
127,0.010498075498514817
128,-0.04916040362547442
129,0.07770606413525814
130,0.04195652706479716
131,-0.008478539247868325
132,-0.005418047858734287
133,0.012162175838610793
134,-0.006715287727438543
135,-0.0011387571408998072
136,0.011852148710229481
137,-0.030072174097197098
138,-0.027937774908323096
139,-0.02118807126450907
140,-0.04481598358840129
141,-0.019016954345209988
142,0.024288314297162328
143,-0.002199330387161748
144,-0.0071712635831147915
145,-0.04239645632620575
146,0.045718596073371615
147,0.026945863575169593
148,-0.043942630285432396
149,0.01254161956720135
150,-0.0190067024679443
151,-0.018086336296023128
152,-0.005923212285292045
153,-0.021483009268963366
154,0.03037542818136408
155,-0.026145974458151148
156,0.056009010882107836
157,-0.010791238006368805
158,0.0528262258091374
159,0.01676942075607711
160,-0.025496970158237944
161,-0.026043052077281394
162,-0.0669010242442298
163,0.04327798737579876
164,0.02280030432761263
165,0.00013978120978472568
166,0.03627991365571273
167,0.040202696518235666
168,-0.03622697728153077
169,0.00011029653712631886
170,-0.023211155064704152
171,0.019587506903664308
172,0.017744235832235528
173,0.0038095364735183995
174,0.023715019075606993
175,-0.013609192703193477
176,-0.01895286506723215
177,0.010014819773327011
178,0.012241623927126462
179,-0.024097958599982077
180,-0.004013280779129973
181,-0.043044646963866756
182,0.054397463317711774
183,-0.017408653224692944
184,-0.0005509782694077567
185,0.02676458473103488
186,0.021932623838500018
187,0.01852586497835011
188,0.013077298897484392
189,0.012800617436148562
190,0.031576659667896474
191,-0.010860954532126902
192,-0.04658770688800547
193,0.022288875757368858
194,0.030151114682639625
195,0.024298454547091675
196,0.03432339629481922
197,0.007384652855142574
198,-0.00022424885120737523
199,-0.037268679241876525
200,0.022086398306413922
201,-0.064195288282834
202,0.0452179583052
203,0.005745938362310392
204,-0.026338976820591192
205,0.013715263941420013
206,0.03603824914997917
207,0.017071375019334013
208,0.09705554632351297
209,0.003598163399666199
210,0.0038364027535377995
211,-0.0216040528765231
212,-0.0604141208928419
213,0.010229977828465141
214,0.009471536276494028
215,0.03245334969538018
216,-0.007248729002519493
217,-0.03913313947661406
218,-0.03240283910385759
219,-0.04470992971733513
220,0.03716770568148216
221,0.04946085166344304
222,-0.00657619914967923
223,0.029321726521294018
224,-0.10172975837729556
225,-0.03924228762848725
226,-0.03301236171106787
227,0.01980010469669684
228,0.03858064009122523
229,0.01425411852801551
230,0.022081624999553136
231,0.004823117362313687
232,-0.002099021847366693
233,0.029700136107446005
234,0.031699723227540756
235,0.03740845265741861
236,0.019183022094943547
237,0.018242037985600246
238,0.026961849334234483
239,-0.006820548131652586
240,0.07404639921983099
241,-0.01919639691795695
242,0.014812272587255766
243,0.008091755184623845
244,-0.05333886244089129
245,0.017000676078598502
246,-0.023096023774966258
247,-0.014771210482821845
248,-0.00978870496643141
249,0.0034816057199674208
250,0.005863065052904963
251,-0.027435256470245667
252,0.022913545179995814
253,0.03938320044818185
254,-0.007724931952119017
255,-0.02490093721529945
256,0.022822277642209652
257,0.07470115406767797
258,-0.007777026520660262
259,-0.009612831309624007
260,-0.02784759545756665
261,-0.04942218527758788
262,0.00039866698991292783
263,0.023385173448447878
264,-0.04120737274712914
265,-0.047559991272822115
266,-0.03841311595209828
267,-0.04611887859151972
268,-0.0021866773493903666
269,0.041942615616440214
270,0.038051829661194754
271,-0.03512467687846577
272,-0.0002733454258673486
273,0.020867297952384622
274,-0.0034962726678573154
275,-0.03501196828045863
276,-0.03605916444579341
277,-0.02666848710631812
278,-0.03028233956066718
279,-0.008870180884772184
280,-0.03202069055289085
281,-0.0318319747633216
282,-0.006417993709891634
283,-0.048224299402192757
284,-0.009999818559978219
285,-0.01757622419383525
286,-0.0044132651437769985
287,-0.04519763952168702
288,0.047417545917394
289,0.00876635622991334
290,-0.018734111257077555
291,-0.06199111002955509
292,0.003892844283962307
293,0.027811373738830886
294,-0.01719238948278238
295,-0.01743469486626322
296,-0.024984037732213766
297,0.0429361528599752
298,0.03974133353326082
299,0.06041366680585898
300,-0.0022939275078006425
301,-0.0066224660255928824
302,0.03153915471495117
303,0.006711044115919221
304,-0.005289308473561277
305,0.028542524771260933
306,0.005031719438517899
307,0.016036809240948594
308,0.009079973084389948
309,-0.04459909389874475
310,-0.06693383771027225
311,-0.035073924423926796
312,-0.01795531577345583
313,0.016137313088595985
314,-0.032828194746134444
315,-0.014165478325723149
316,0.007322404836311886
317,-0.005784523077430343
318,-0.032949154981799775
319,-0.00030758838326017823
320,0.017266379821290017
321,-0.01586889676242266
322,0.04552663742688561
323,-0.017591600147385478
324,0.005699226832152075
325,0.03451717033606882
326,0.007224850071974781
327,0.026929105755877272
328,-0.005979328339959053
329,-0.02179899515458252
330,0.001659559980394592
331,-0.0295833021952142
332,-0.0015465666251115874
333,-0.004419704257745243
334,0.03326939797616129
335,0.009400897896745475
336,0.02030813673236262
337,0.040710428072613415
338,0.03716760347745726
339,-0.0516456186565317
340,0.019900569045936255
341,0.0012835321244894545
342,-0.0043123688234535185
343,-0.0600632017410199
344,0.009629112461970568
345,-0.013308049944422445
346,-0.039590280460879576
347,-0.005909554283390568
348,-0.018113467710172734
349,-0.00682443183917702
350,0.009123819126026675
351,-0.008999232545601612
352,0.010797734499575223
353,-0.026985584313106114
354,-0.01457493086100866
355,-0.02979394678425202
356,0.01002939453095807
357,-0.03931285049373232
358,-0.016457092354190093
359,-0.018658367841562423
360,-0.01751449053959605
361,-0.0075161841968368935
362,-0.02914383467556524
363,0.015263733904293083
364,-0.03416760363241454
365,0.01806963818459471
366,0.016986613665495788
367,0.008897465064960934
368,0.024064609438436815
