,current
0,0.040091687879907634
1,0.011351029445889393
2,-0.004472524358502531
3,0.01388325041494479
4,0.006507763117385972
5,0.06348580530359046
6,0.030450196542093726
7,0.022651369432623344
8,-0.006159966675654063
9,0.02687334240607173
10,0.019640031141305987
11,0.004850936892084943
12,0.06581236921045557
13,0.054082805237551025
14,-0.02528135479509804
15,-0.0025876266030036518
16,-0.010875299193024079
17,-0.0640634552765048
18,-0.06342552161392197
19,-0.034901063812525474
20,0.06184900139519191
21,-0.008532112282521107
22,-0.016789591259881234
23,0.03080914538393502
24,0.00422686046711655
25,0.018386674238909963
26,-0.005009278769006525
27,0.014394073388665244
28,0.01828026129764541
29,-0.039096030498989645
30,-0.012222824481973553
31,-0.037449927755739715
32,0.036033825617266244
33,-0.03396516905353972
34,0.05290562808992186
35,-0.015223046095565884
36,0.015826887700546004
37,-0.06252229095128517
38,0.00011824521713479027
39,0.05926213128741169
40,0.0004783797464422948
41,-0.016772702461636396
42,0.03833940920240633
43,-0.08969520979584225
44,-0.015126157016862159
45,-0.001606084452807291
46,0.039248086520806774
47,-0.03894724231160101
48,0.033285464504568395
49,0.045664640379160876
50,-0.025537262837936347
51,0.06908751345633449
52,0.03705187472253281
53,-0.011511291664039695
54,-0.0028049432588897064
55,0.007783330001841326
56,0.026534640576796095
57,0.04441700402633164
58,0.005434165424783066
59,0.014018558114351869
60,-0.03460685028981734
61,-0.002804474404023334
62,-0.019920416841281714
63,0.004942888253560679
64,-0.04775404577851553
65,0.04680871292460717
66,0.006505082727147974
67,0.021065772640730326
68,0.01280438528450411
69,0.009315151210979436
70,0.025859266863846205
71,-0.0038600591981110544
72,0.02706270154099079
73,0.06527757886831707
74,-0.014582147273389552
75,0.06591761731350246
76,0.027851584608833375
77,0.017594093556154093
78,-0.018216333733898752
79,0.0577542767163124
80,-0.04229228925554029
81,-0.009999260340906362
82,-0.012553793623462794
83,-0.025378544657283078
84,-0.0009036463290677272
85,-0.03182775770549288
86,-0.0011831825744799606
87,-0.0015100961017232638
88,0.05913643271646311
89,0.029031591873505076
90,-0.02857795697121662
91,0.030809452840640173
92,-0.011751215306612092
93,-0.017839851148409094
94,-0.015279304913099749
95,0.05081294820154935
96,-0.07027593734534887
97,-0.005696451916293228
98,-0.010114828461382576
99,-0.020428386749137314
100,0.04895320811931464
101,-0.05026965263752222
102,-0.04836668419687134
103,0.038869887197613175
104,0.012087134538548754
105,0.0007698612379295902
106,-0.007680601583075145
107,0.0501674115703477
108,-0.010887797561506748
109,-0.011874359313837986
110,-0.010131394814000431
111,-0.015208236368043368
112,-0.001974859140434859
113,-0.012560070931267786
114,-0.03621023226032394
115,0.002764007870452091
116,-0.002219567289278844
117,-0.006794177157788588
118,0.0007885976858940009
119,-0.022225462052259642
120,-0.07451903607311519
121,0.014711203620382434
122,0.0076650568899795
123,0.0420483013069915
124,0.06642013842138733
125,-0.002267340019803758
126,-0.01719081575630073
127,-0.008105903248500888
128,0.040935721874217436
129,0.004180206275792182
130,0.037774866987733885
131,0.03447789802861359
132,0.009102815929805486
133,-0.05239113831777098
134,-0.017642757640557807
135,-0.04883686085498246
136,0.005119891272929488
137,0.03915864463595259
138,0.022680470134602584
139,0.031663909957484714
140,-0.024514472088519552
141,0.023117154553928567
142,-0.00978193976899276
143,-0.004522060047457494
144,-0.07495901954182138
145,0.029216902576180537
146,-0.0061704487112813075
147,-0.0037306296391041924
148,0.034183624124062444
149,0.010790688855105124
150,0.0032841132226872614
151,-0.04345964543313991
152,-0.027765342286418117
153,0.01185363457475848
154,0.004671877372534581
155,0.007588949258595311
156,0.048101639470112305
157,-0.0002005603895628405
158,-0.01541760090439552
159,0.010508499882233123
160,-0.03679040228866656
161,0.04247598134984102
162,-0.005841095948678565
163,0.07828757743572928
164,0.03261038797893916
165,0.009116624373500654
166,-0.0008420507155876039
167,-0.03894466519457226
168,0.022399635804304416
169,-0.00932185103789618
170,0.015119717627749517
171,0.014874009997256837
172,-0.061807737618740935
173,0.0046362561691678785
174,0.010102145122989162
175,-0.018421842990550358
176,-0.004486099278546544
177,0.032445024797548606
178,-0.00013051795168935685
179,0.040413130215405914
180,-0.017105816071438504
181,0.021850312409463144
182,0.0340368078402662
183,0.01642810060607349
184,0.0007157990124006519
185,-0.06888935675686479
186,-0.005632515077114887
187,-0.016086120219374885
188,-0.026367593879593317
189,0.029030329103343525
190,0.03981537344635799
191,-0.05230710222732959
192,-0.0742770412440603
193,-0.02344736509535915
194,-0.010331631751004496
195,0.06228132510695919
196,0.018295334287885358
197,-0.0199582949231907
198,-0.04249547935598944
199,0.002828969532738254
200,0.0123829769163394
201,-0.0015198822137892285
202,0.029770596787420858
203,-0.029312320572424933
204,-0.0213571587640151
205,0.06791682726928815
206,-0.003949735894861636
207,-0.0022470519600193283
208,-0.056010197978104505
209,0.00471792241816542
210,-0.046324847879227665
211,0.007298565006656277
212,-0.031372634080046924
213,0.007054287965815627
214,0.0223363078155281
215,-0.033554076306723725
216,-0.037021756571707386
217,-0.004632212301297542
218,8.012819088775771e-05
219,-0.03490192112016704
220,0.0060340036405428805
221,0.015670227846781012
222,-0.006671315399030827
223,0.03638579924369968
224,0.008153684384166865
225,-0.0467099456401251
226,-0.009394306138015368
227,0.010182649375006729
228,-0.008970203830192971
229,-0.03401425050430447
230,-0.013286664131319336
231,0.037598979807593066
232,0.016802382657374534
233,0.04525747358623019
234,-0.04013028230503179
235,0.05915058717791191
236,-0.0068961327895997225
237,0.008489411735627268
238,-0.02306363103879756
239,-0.005114585368651973
240,-0.00745215798334265
241,-0.036989971035432036
242,-0.004397655934236245
243,-0.009682769336826045
244,0.02236559907961139
245,-0.02409514150288473
246,0.018959910686749532
247,0.026961789984599145
248,-0.05759707227662843
249,0.023210671498827183
250,-0.026745178802170845
251,-0.013351906489570945
252,0.023114368056218998
253,0.007592317828349123
254,-0.0329448981819298
255,-0.03794623306459396
256,-0.019552627053488144
257,-0.014039507702565837
258,-0.0331985363670783
259,-0.009197706120809635
260,-0.005823161981921644
261,-8.968397469136702e-05
262,-0.03957103344916218
263,-0.04471604821462026
264,-0.02222785946277096
265,0.060372398797057227
266,0.010524202306913642
267,0.016049810544071137
268,-0.0585918319147419
269,0.0071451161706052235
270,-0.030218390427963232
271,-0.03183083170456102
272,-0.05345168775190702
273,-0.004140682026685771
274,-0.03718129795098176
275,0.0180211362731836
276,-0.020358604779073117
277,-0.010830709435070137
278,0.0007697764384318217
279,-0.010825971614696296
280,0.036817584494367145
281,0.04872593887567136
282,-0.013094648500301797
283,-0.0018801595778422879
284,0.02897703989313637
285,0.00030549136493076667
286,0.06871879565397922
287,-0.03816461585025053
