,p1,p2,p3,p4,p5,p6,p7,p8,Gkr,RMSE,iterations,CPU_time
0,0.0001944484147330382,0.09357374335083746,1.688894555056928e-05,0.05294458007119908,0.07850452942219653,0.01745048062749865,0.022698487995454177,0.03625591763444815,0.0381,2595.9452748817575,910,1828.643513129
1,0.00019448452037294626,0.09356625654705973,1.6889582563344495e-05,0.05294439523693425,0.07852097945899326,0.017452305651115718,0.02270347033145875,0.036254211118739506,0.0381,2595.9452741668865,791,1563.1761067260002
2,0.00019452116793223915,0.09355963213072993,1.6890210417531437e-05,0.052944216090664076,0.07851491659475374,0.01745170431513211,0.022701406155690048,0.03625505566578674,0.0381,2595.9452798756206,746,1460.0152347090002
3,0.0001945050411039008,0.09356024726365454,1.688945109463975e-05,0.052944476176464514,0.07850419673407834,0.017450829326303267,0.0226981868960861,0.03625612964489898,0.0381,2595.94526673767,728,944.6822427400002
4,0.00019449773040991532,0.09356075707277985,1.688871731090689e-05,0.052944949650679085,0.07850670409702257,0.017449321069519273,0.022699101697272805,0.03625592912789986,0.0381,2595.945261717002,828,1155.9313342100004
5,0.000194470151019888,0.09356593498035479,1.6889251782175147e-05,0.0529446444402145,0.07851486102460276,0.01745962719645747,0.022701539796783552,0.03624678250443787,0.0381,2595.9453154915286,722,1058.798173436
6,0.00019447208958135015,0.09356959113283833,1.6888229512067942e-05,0.05294484250216319,0.07851738212772415,0.0174510473163271,0.022702400776002312,0.03625434024509455,0.0381,2595.945266802027,839,1334.0816328849996
7,0.00019448882398829552,0.09356481509944196,1.6888142420424505e-05,0.052945100636817094,0.07850796833210898,0.01745088569413017,0.022698839806064144,0.036255869762240316,0.0381,2595.9452722488754,549,644.3160979549993
8,0.00019451115170991177,0.09355984565604811,1.6888040353805196e-05,0.05294516111734702,0.07853693865214731,0.01745331803545374,0.02270821369266707,0.0362524088911851,0.0381,2595.945279433186,898,1062.706077064
9,0.0001944667323045533,0.09356855822956321,1.6888822200473803e-05,0.052944956020620305,0.07851173450588195,0.017459972174888427,0.022701075628436936,0.036245554768186236,0.0381,2595.9453219531433,641,815.0269332940006
10,0.000194483907855823,0.09356476919010077,1.688921090751193e-05,0.052944493679543625,0.07850806151734202,0.01744963466591045,0.022699997562778337,0.03625571531251082,0.0381,2595.9452642694255,881,1671.397392848001
11,0.0001944818173042911,0.09356858371281551,1.6891531493011828e-05,0.052943519423923426,0.07851711625610687,0.017452035771975773,0.02270232160025444,0.03625467620486402,0.0381,2595.9452664728856,1059,1698.7366861889986
12,0.0001944894369823005,0.09356329496812739,1.6889070956834213e-05,0.05294457564740112,0.07851834514799745,0.017460108835657875,0.022702507375586246,0.036246343414955695,0.0381,2595.9453146472247,545,644.8625859130007
13,0.00019449037197102648,0.09356432919498678,1.688910927817251e-05,0.05294497687366472,0.07850428364085806,0.017450290838049623,0.022698806777944013,0.03625626098808749,0.0381,2595.945266328246,886,1056.9375109389985
14,0.00019445728203477388,0.0935663437381692,1.688879661130489e-05,0.052944655982379255,0.0785148437228763,0.017451750496789122,0.02270118027576835,0.03625488488309752,0.0381,2595.945281337947,561,664.0939484169976
15,0.00019446481847360935,0.09357169514223322,1.688883772366712e-05,0.0529452198571475,0.07851549849227435,0.017450583418086703,0.022701985104066798,0.03625515853145841,0.0381,2595.9452707535397,706,1071.7497707410002
16,0.0001944943260124518,0.09356744315229105,1.689006213455209e-05,0.05294377738670797,0.07851412273402499,0.017451640710707365,0.022701179663193793,0.03625461626210058,0.0381,2595.9452674085605,664,1340.4186602340014
17,0.00019449168611868935,0.09356929910980649,1.688770762942265e-05,0.05294518879184853,0.07852537511128305,0.017452169177701222,0.022704488084303833,0.03625370314796125,0.0381,2595.945278740818,833,1686.3392337799996
18,0.0001944695127688586,0.09356842756945405,1.6889015816554254e-05,0.05294437202904954,0.07851592978186259,0.017451008630017962,0.022701683882846692,0.03625450191374629,0.0381,2595.9452706437896,534,993.4467013089998
19,0.00019446492925354527,0.09356917581482817,1.6888925135411676e-05,0.05294476198246116,0.07850821451954026,0.01745054207296633,0.02269966449968111,0.03625560661813098,0.0381,2595.945258763632,1299,1850.171579422
20,0.000194484518388616,0.0935660782818329,1.688913203041813e-05,0.052944679314476266,0.07851175055526352,0.01745133588209628,0.02270065949453922,0.03625524595536889,0.0381,2595.945267739559,691,1386.7787299610027
21,0.0001945071179789359,0.09355434702745082,1.6888119505972302e-05,0.05294524467474715,0.07851721062130393,0.01745039797415103,0.022702309125882735,0.03625470328677224,0.0381,2595.9452802343085,817,1484.2379286950018
22,0.00019449101199211507,0.09356743203686725,1.688968909801164e-05,0.052944752673942434,0.07852133732775882,0.017450625846773277,0.022703424836671825,0.036255061406436945,0.0381,2595.9452683851036,536,754.780626779997
23,0.00019445846780454594,0.09357179393609469,1.6889208743000523e-05,0.052944788935792166,0.0785041731496822,0.017450432734041135,0.022698218757269083,0.03625628724329508,0.0381,2595.945274244255,627,1150.8273567080032
24,0.00019446726967054317,0.09356214692605623,1.688743327901394e-05,0.05294594377161505,0.0784934174818662,0.01744743734716134,0.022695527518511824,0.03625754884362887,0.0381,2595.9452816098756,728,1474.0618078000007
