,p1,p2,p3,p4,p5,p6,p7,p8,Gkr,RMSE,iterations,CPU_time
0,0.0002265927354920994,0.0698369708161689,3.451144226635063e-05,0.054590017551564396,0.08726737866665936,0.008911157607993072,0.005146203654136912,0.03159147618612158,0.1524,172.9796982242028,580,1758.0994220500002
1,0.00022659022152836752,0.06983700283058587,3.451074798728049e-05,0.05459019244245651,0.08726755969305842,0.008911107359585405,0.0051462086446099975,0.03159151531731011,0.1524,172.9796981322562,639,1775.0183456349998
2,0.00022659015438195192,0.06983718677793453,3.451073266310876e-05,0.05459018872198266,0.08726752643203146,0.008911124384594337,0.00514620274181403,0.031591468013026994,0.1524,172.9796982503546,460,1025.339700297
3,0.00022659516697466956,0.06983671652288719,3.4510944621465745e-05,0.054590152615630126,0.0872672438946159,0.008911130592206546,0.005146177481865035,0.03159153155996646,0.1524,172.9796982344395,488,1508.221718969
4,0.00022658947196551904,0.0698371068703492,3.451052726390076e-05,0.054590257954894174,0.08726713251617188,0.008911181354406956,0.0051461819097226,0.03159145307683187,0.1524,172.9796983317774,622,1904.135419104
5,0.00022658993893971444,0.06983719177893673,3.45107657582695e-05,0.05459019231538985,0.08726716199643342,0.008911158426880844,0.005146183524315653,0.031591454473108536,0.1524,172.9796980894986,661,2021.604928054001
6,0.00022658823623736412,0.06983739488124703,3.451094529923342e-05,0.05459016228041903,0.08726738783701338,0.008911113116762903,0.005146190656718984,0.0315915385817828,0.1524,172.97969822981597,467,1435.2090594130004
7,0.00022659334060933336,0.06983682044250163,3.451084636946456e-05,0.05459018294653437,0.08726739988851555,0.008911128626408582,0.005146194530248821,0.031591535469996136,0.1524,172.9796978091003,1056,2875.293908343001
8,0.0002265938352061791,0.06983672882609976,3.451048274582464e-05,0.054590268108585284,0.08726741972115398,0.008911121316468826,0.005146198428427094,0.03159152089808551,0.1524,172.9796982785243,878,2414.8784277649993
9,0.00022659126457240644,0.06983701598176138,3.450957048863728e-05,0.05459053164144665,0.08726749818731581,0.008911060754777156,0.005146186609731638,0.031591525407764484,0.1524,172.97969871048915,475,1350.4635042070004
10,0.00022659154684345073,0.06983695255834603,3.4510727662281504e-05,0.05459018509510448,0.08726748076128854,0.008911133658101783,0.005146207202654421,0.0315914836278508,0.1524,172.97969828038848,544,1082.8164603760015
11,0.00022658964156528538,0.06983717162485635,3.451053215068112e-05,0.054590269536454246,0.08726742306069638,0.008911086689167463,0.00514619077348922,0.03159154064192765,0.1524,172.97969838968083,507,939.3700365879995
12,0.0002265957472700826,0.06983663546893405,3.451106925913498e-05,0.05459010728661718,0.08726744760266908,0.008911116971583772,0.005146191732263507,0.0315915317915591,0.1524,172.97969824575716,668,1732.9895405720017
13,0.00022658914751298327,0.0698372192562585,3.451058752538558e-05,0.05459024919850256,0.08726734939578148,0.008911093113564294,0.0051462021661084975,0.03159147686395121,0.1524,172.97969830106464,561,1485.147779783998
14,0.00022659500892379452,0.06983676104371701,3.45110211501866e-05,0.05459013765564737,0.08726731927996825,0.008911126255193441,0.005146203391054447,0.03159146513938109,0.1524,172.97969817165685,633,1889.953585266001
15,0.00022659102798014817,0.06983696573846628,3.451044745406114e-05,0.05459028205867623,0.08726699129148355,0.008911184238224026,0.005146176167791129,0.031591441828777815,0.1524,172.97969802099806,570,1743.0041288719985
16,0.00022659400678432144,0.06983675070502088,3.451123660860161e-05,0.054590068923419846,0.087267214170439,0.008911119714750577,0.005146180438850505,0.03159157595991793,0.1524,172.97969795476897,728,1653.5375596960002
17,0.00022658582742086608,0.06983763513118997,3.4511065690584864e-05,0.05459008425412877,0.08726744242901949,0.008911146057571435,0.005146217170108669,0.03159138654423425,0.1524,172.9796985050786,740,2106.3765270080003
18,0.0002265905163625438,0.06983711320922885,3.451067136572486e-05,0.05459022083219883,0.08726745400406843,0.008911089150496015,0.005146203438489853,0.03159150798227908,0.1524,172.97969818049475,665,2021.6503564160012
19,0.0002265926632333822,0.06983690301056444,3.451111252791413e-05,0.054590108160084076,0.0872670009548756,0.008911194161062666,0.0051461726211943955,0.03159147980512148,0.1524,172.9796980621758,776,2283.0097114109994
