,p1,p2,p3,p4,p5,p6,p7,p8,Gkr,RMSE,iterations,CPU_time
0,0.0002263341976115139,0.06986634020483573,3.444225219981612e-05,0.054608207975028675,0.08745698766659006,0.00891693229815603,0.005156318132797844,0.03157246461108389,0.1524,139.08559729008664,983,2193.300556694
1,0.00022633171133540694,0.0698665718578201,3.444306380920592e-05,0.054608013785934995,0.08745621893468619,0.008917202118490425,0.005156288874805187,0.03157233586760413,0.1524,139.0855973873638,870,1945.5470766129997
2,0.00022633005948765206,0.06986709209813523,3.4443432785189924e-05,0.05460793896535658,0.08745657593650258,0.008917049026275001,0.005156316206566083,0.03157245659323291,0.1524,139.08559739544796,586,1319.0956667240007
3,0.00022633231075575383,0.06986677174527281,3.444369029171508e-05,0.05460783427266152,0.08745666871295275,0.008917068345954298,0.0051563233915784094,0.03157243303595506,0.1524,139.0855976651591,509,1146.1508848310004
4,0.0002263319865997814,0.06986689004885722,3.444299172598112e-05,0.054608045697025355,0.0874567760377365,0.008917001439272128,0.0051563045765424245,0.031572546809907606,0.1524,139.085597168265,519,1159.198669552
5,0.0002263330323248897,0.06986650985254819,3.444311987575334e-05,0.054608009679403643,0.0874568554430803,0.008917015434683286,0.005156332126656782,0.03157249644579455,0.1524,139.0855973787583,636,1424.9224313580007
6,0.00022632983044659793,0.0698669015285693,3.4443026047536925e-05,0.054608047717650224,0.08745736500725441,0.00891691888263439,0.005156370365819174,0.03157259096393811,0.1524,139.08559739729074,775,1733.9021007110005
7,0.00022633039708328258,0.06986680776619988,3.444364272432647e-05,0.054607807334216524,0.08745635324268103,0.00891711216446214,0.005156310730230487,0.031572388688051865,0.1524,139.0855972291584,701,1574.3854820039996
8,0.00022632921498897985,0.069867119535037,3.44429126556455e-05,0.05460801761057359,0.08745679707229137,0.008916913202361511,0.00515633772807859,0.03157249213041744,0.1524,139.08559736709674,1015,2184.6495199250003
9,0.0002263294994901769,0.06986705729202088,3.444324257481354e-05,0.05460797537349917,0.08745662717463563,0.00891703576676878,0.005156319344077847,0.03157248197073563,0.1524,139.08559690445944,1043,2122.6235591780005
10,0.00022632933349033959,0.06986686031532133,3.44430784356966e-05,0.05460798466279593,0.08745642008668338,0.008917032292625894,0.005156306186018012,0.03157250541383495,0.1524,139.0855971726579,730,1525.0193732619991
11,0.0002263302151073186,0.06986729025664928,3.4442933495425294e-05,0.05460805341765852,0.08745711138823317,0.008916891192240239,0.005156331620171501,0.03157252304165586,0.1524,139.08559747474368,960,1773.371182515999
12,0.00022633067933904388,0.06986704010018487,3.444300056386022e-05,0.05460800068763028,0.08745693416728786,0.008916991660781073,0.005156316571589682,0.03157249950830189,0.1524,139.08559725970184,858,1679.0359977529988
13,0.00022632796046517694,0.06986715184948586,3.444298284726657e-05,0.0546080426250771,0.08745619158493093,0.008916985889801991,0.005156291480399789,0.03157256202890212,0.1524,139.08559711065365,902,1786.0614260890034
14,0.000226331848806881,0.06986661137283877,3.444240980699265e-05,0.054608168129342945,0.08745632988316634,0.00891700716137701,0.005156283250926328,0.031572470581108396,0.1524,139.08559748295738,570,776.2732983050009
15,0.00022633090630014662,0.06986672373123556,3.444313049655591e-05,0.054607991336110114,0.08745684005768323,0.008916985669690179,0.00515632112332662,0.03157254381661328,0.1524,139.08559695477226,911,1225.6336747340029
16,0.00022632928632049763,0.0698673174926906,3.444284159661954e-05,0.0546080945490727,0.08745665119548128,0.008917076124077723,0.005156306357305772,0.031572348482912196,0.1524,139.08559764977085,440,646.1610937590012
17,0.0002263270122061168,0.06986743342432661,3.4443302795090185e-05,0.05460796176696641,0.08745601652782718,0.008917210941271193,0.005156295495226907,0.03157225202994244,0.1524,139.08559723165578,763,1613.902486035
18,0.00022633391899855534,0.06986661579414612,3.4443416458899886e-05,0.05460792804704923,0.087457363703384,0.008917104271644135,0.005156355773518937,0.03157242403901277,0.1524,139.08559730034477,845,1873.6948572340007
19,0.00022633207184664784,0.06986682049217217,3.444244669173437e-05,0.0546081675722783,0.08745747916162762,0.008917079044455765,0.005156349248304662,0.03157235046972865,0.1524,139.08559720402343,540,1214.617889991001
