,p1,p2,p3,p4,p5,p6,p7,p8,Gkr,RMSE,iterations,CPU_time
0,0.00022598766975767277,0.06988843222030358,3.4482439271527227e-05,0.054599293774426315,0.08731007396466044,0.008909777457885267,0.005148846730374985,0.03159182035287147,0.1524,294.5411187124629,615,2794.527051835
1,0.00022598794636263995,0.06988843867238843,3.448249827083667e-05,0.05459927503786586,0.0873099227259334,0.008909835878088013,0.005148835493271965,0.03159179532757827,0.1524,294.5411186854761,628,2859.3136537699997
2,0.0002259867821932711,0.06988873071072746,3.448242985015445e-05,0.054599302143253745,0.08730936235227622,0.0089096881899293,0.00514880070184974,0.031591908676038234,0.1524,294.54111914760136,559,2559.5209254389993
3,0.00022598775942034543,0.06988854774357561,3.448290471111297e-05,0.05459918122716155,0.08730965423414065,0.008909838419750644,0.005148824537861918,0.03159183977084885,0.1524,294.541118776351,739,2429.6953496059996
4,0.00022598935130745313,0.06988824545160796,3.44824776567997e-05,0.0545992865161426,0.08731019372019987,0.008909813646664443,0.005148848424889336,0.03159178243142451,0.1524,294.54111889815243,589,1506.2355837800005
5,0.0002259877314734862,0.06988860443031973,3.448249437635038e-05,0.054599283448098085,0.08730960871640041,0.008909730334165717,0.005148813086867197,0.03159188814979432,0.1524,294.54111916565745,428,1096.2999640599992
6,0.00022598790888220526,0.06988866551177451,3.448255570008528e-05,0.0545992723315505,0.08730980711495401,0.008909697959754832,0.0051488359233826915,0.0315918710641666,0.1524,294.5411191283359,495,1797.7503801820003
7,0.00022598639034239904,0.06988862033265109,3.448246743139443e-05,0.05459929135804051,0.08731002661824448,0.00890977017254889,0.005148850568839159,0.03159182971571477,0.1524,294.5411186189345,634,1710.806726435001
8,0.00022598869759456934,0.06988835928263583,3.448253314623121e-05,0.054599267488140056,0.08731011122954152,0.008909782857611754,0.0051488495776615935,0.031591819472199884,0.1524,294.54111866794375,461,1674.2071340260009
9,0.00022598758004564398,0.0698884133672313,3.44825957997187e-05,0.05459925655305192,0.08730962219079692,0.008909805814644378,0.005148821772370621,0.031591812558463404,0.1524,294.54111864083893,500,1276.8985888940006
10,0.00022598781748940763,0.06988848462568724,3.4482439983374325e-05,0.05459929457377911,0.08731030889504468,0.0089097740662844,0.005148865140643517,0.03159180842645383,0.1524,294.5411186842652,599,2522.0646935820005
11,0.00022598751096291838,0.06988850787972177,3.448243345481462e-05,0.05459929627871381,0.08731010237201983,0.008909782004227944,0.005148841361057839,0.03159185561758018,0.1524,294.5411186031825,584,2117.583385758
12,0.00022598789385045988,0.06988859312319673,3.448256150576215e-05,0.054599275180530364,0.08730913008125547,0.008909724316696262,0.005148784117874215,0.03159190336024907,0.1524,294.54111900409333,665,3050.6305318119994
13,0.00022598692000693485,0.06988858037978833,3.448230559726965e-05,0.05459935133520121,0.0873101732660437,0.008909784459249184,0.005148842958177554,0.031591858142807204,0.1524,294.5411186485219,638,2915.833205947998
14,0.00022598783916931157,0.06988862482700353,3.448221936226727e-05,0.05459936035071131,0.08730963042693252,0.008909656521504064,0.005148818773594799,0.03159190086210381,0.1524,294.54111904158685,525,1784.2682586570008
15,0.00022598876567904338,0.06988831171580588,3.448241881464776e-05,0.05459930567031859,0.08730980406721857,0.008909806819747887,0.005148827406250874,0.03159182208217405,0.1524,294.5411185716442,551,1799.5737704449966
16,0.00022598884190583914,0.06988830737436046,3.448254074783259e-05,0.054599267985470254,0.08731000941335929,0.008909766033836988,0.005148852771947317,0.03159180241912572,0.1524,294.5411186882414,959,3706.9821753170036
17,0.00022598831570021303,0.06988853859830191,3.448233423192448e-05,0.054599326182883004,0.08730962441272272,0.008909684299692504,0.005148808834287134,0.03159191914908516,0.1524,294.5411191154775,619,2240.8756334069985
18,0.00022598765578486427,0.06988850220210446,3.4482607152114276e-05,0.054599265136446855,0.0873099175367603,0.00890981008123757,0.005148832332525589,0.031591837208731544,0.1524,294.5411184569741,621,2742.4620079129963
19,0.00022598901279360117,0.06988835876691349,3.448247979203912e-05,0.054599286706741926,0.08731002243697514,0.008909836847673536,0.0051488452151868674,0.03159176689113204,0.1524,294.54111866264753,651,2521.7432551910024
