,p1,p2,p3,p4,p5,p6,p7,p8,Gkr,RMSE,iterations,CPU_time
0,0.00022711650649780846,0.0697979898875822,3.455664657987026e-05,0.054580462412567456,0.08718573932902732,0.008913169738313879,0.0051407744116761305,0.031588385879623995,0.1524,202.47736134062802,561,1333.739539066
1,0.00022711718308024412,0.06979792830716022,3.455699252250419e-05,0.05458038332151267,0.08718542892682038,0.008913211913587106,0.0051407523671868635,0.03158838616979314,0.1524,202.47736115531296,912,2278.0632936499997
2,0.0002271146423932267,0.06979820316856612,3.4556982870895104e-05,0.054580380174640813,0.08718542265857729,0.008913217696618774,0.005140751831511323,0.031588382096592905,0.1524,202.47736116365277,887,3004.308834473
3,0.00022711545070431727,0.06979811267376529,3.455675059445393e-05,0.054580433997236166,0.08718543396966685,0.008913201418621475,0.005140750297690729,0.03158838255655428,0.1524,202.47736129855505,839,2832.9664816099994
4,0.00022711454067897394,0.06979817574647058,3.455677836166581e-05,0.054580430306236695,0.08718558012026487,0.008913219189349144,0.00514076358435146,0.031588352483312564,0.1524,202.47736124405358,703,1956.5154043870007
5,0.0002271169510254279,0.06979795520222752,3.455694000484849e-05,0.05458038994676635,0.08718557510834646,0.008913216539683126,0.005140767149511448,0.031588361264180194,0.1524,202.47736128222658,757,2566.70493462
6,0.00022711627250278666,0.06979805078597946,3.455709223424001e-05,0.054580355195202636,0.08718537631743159,0.008913237692643997,0.005140743548855869,0.03158839972802898,0.1524,202.47736129607273,700,1971.6074273129998
7,0.00022711615767809058,0.0697980596405305,3.455680986817455e-05,0.05458042765531612,0.08718543011034616,0.0089132076348023,0.005140751392479342,0.031588376181235896,0.1524,202.47736117139698,967,2750.778795649001
8,0.0002271165360159045,0.06979800376692648,3.455689757328423e-05,0.054580391867752126,0.08718542403985632,0.008913207751129153,0.005140754945696291,0.03158837022356855,0.1524,202.4773613091451,585,1186.4453441039987
9,0.0002271162823623067,0.0697979877955698,3.455687014042288e-05,0.054580411149799585,0.08718542300472278,0.00891320836189651,0.005140756351764369,0.03158837536735959,0.1524,202.4773612615965,817,2464.3479273759986
10,0.00022711617958263774,0.06979798718014212,3.455686307405337e-05,0.05458041490647615,0.087185379624783,0.008913214764203113,0.005140750410915964,0.03158838555145741,0.1524,202.47736122359134,697,2263.2380097749992
11,0.00022711594028882847,0.06979807213120867,3.455671825397872e-05,0.05458044919288553,0.08718544319715192,0.008913225178040976,0.005140741496483522,0.03158840463382157,0.1524,202.47736127850294,748,2464.3550277819995
12,0.00022711552378171294,0.06979811429225113,3.45568289992871e-05,0.05458041659528383,0.08718537814476818,0.008913217422796302,0.005140746992307416,0.031588390277024966,0.1524,202.47736127734694,622,2089.7007669979976
13,0.0002271163841172304,0.06979799079373414,3.455687739393854e-05,0.054580413093730386,0.08718517090111506,0.008913243263150726,0.005140731357956253,0.03158840013111858,0.1524,202.47736138514566,574,1923.9692969030002
14,0.00022711615189703485,0.06979801936404771,3.455675606148659e-05,0.05458043094720828,0.0871855982729397,0.008913211928300751,0.005140757277617767,0.0315883743579575,0.1524,202.47736123612464,974,2470.4071192560004
15,0.00022711583996203445,0.06979799964439568,3.4556665034521876e-05,0.05458045440713941,0.08718538992850239,0.008913211975599564,0.005140746688945376,0.03158838885275055,0.1524,202.47736118738726,750,1577.9030190249978
16,0.00022711452367394673,0.06979820837484996,3.4556975775452645e-05,0.05458038055956226,0.08718541864487984,0.008913220216813716,0.005140752503388132,0.031588383324021425,0.1524,202.47736126616235,657,2107.4191575150035
17,0.0002271184635239644,0.06979782426194325,3.45569323771201e-05,0.054580396408775315,0.08718543835380763,0.008913226048449196,0.00514074591326765,0.031588398752425674,0.1524,202.47736125841863,615,1876.7014488060013
18,0.0002271162840337883,0.06979804384772058,3.455690877742449e-05,0.05458039227743931,0.08718543601976987,0.008913203442352849,0.005140750507126196,0.03158837762641625,0.1524,202.47736130348954,621,2105.611492158998
19,0.00022711664778638112,0.06979803792820832,3.455682997915969e-05,0.05458042285426776,0.08718573841500127,0.00891323313793424,0.005140769639467144,0.031588350240640765,0.1524,202.47736124937612,858,2896.3915013509977
