,p1,p2,p3,p4,p5,p6,p7,p8,Gkr,RMSE,iterations,CPU_time
0,0.00019529306987219346,0.09337052259173673,1.6775013828860428e-05,0.0530062742742701,0.07871224116107621,0.017436274485858813,0.022737527417458454,0.03627808269132493,0.0381,2605.082758033128,493,728.397962024
1,0.00019528854618101486,0.09337661321284797,1.677610687368107e-05,0.053006124324622615,0.07870628565858606,0.01743016130504289,0.022735227092551085,0.036283770203103013,0.0381,2605.082738353298,589,685.0496473549999
2,0.00019526846107853626,0.0933765311808726,1.6776446567773872e-05,0.053005262305807994,0.0786845862906779,0.017440102946808644,0.02272900184382999,0.03627513336524767,0.0381,2605.082773188035,697,1306.081484148
3,0.0001952978406922978,0.09337114308632716,1.6773258326007243e-05,0.053006965543188844,0.07871273065629977,0.01742963718586392,0.022737314920596708,0.03628486731072649,0.0381,2605.082739739703,676,1239.4476720870002
4,0.00019530083155081207,0.09336611117209528,1.6773797980260422e-05,0.05300693931364142,0.07869498869010129,0.017438104612929155,0.022732369293619614,0.03627686914971478,0.0381,2605.082759654908,518,983.5586088350005
5,0.0001952967351568581,0.09337225014791932,1.6777182064304722e-05,0.053004747856311256,0.078712550100082,0.017430554939150023,0.022737170832468505,0.0362846637749985,0.0381,2605.0827376916577,542,823.8431702140006
6,0.00019530044221147258,0.09337144363047926,1.6776838434738172e-05,0.05300498799128541,0.07870721944850298,0.01743195436447459,0.022735627300215114,0.03628280141994527,0.0381,2605.08272812216,932,1357.885011808
7,0.0001952950503847249,0.09337232965226089,1.6777211518953735e-05,0.053004563766239056,0.07869753919314867,0.017435215524491177,0.022733244033841367,0.036280301003294047,0.0381,2605.082737443255,943,1108.5194331050006
8,0.00019529864929338764,0.09336993179500898,1.677596217621738e-05,0.05300589552927384,0.07870630042280582,0.01743054932205463,0.022735588597900154,0.03628428574738821,0.0381,2605.0827489793573,698,1145.0934267829998
9,0.00019529887110352658,0.09337251736492841,1.6777609726845746e-05,0.05300466239176422,0.07869430151159355,0.0174369419888334,0.022731715311102293,0.03627858638633336,0.0381,2605.0827470893023,836,1693.5613562529998
10,0.00019528892686768382,0.09337382146825887,1.6778281314751154e-05,0.05300446057619646,0.0786931988023008,0.017437295420178512,0.022732312805122893,0.03627833831604799,0.0381,2605.082750691952,820,1593.5932854949988
11,0.00019529695178412089,0.0933712768468258,1.6774108522495917e-05,0.053006215450418004,0.07870919354825691,0.017430821478364413,0.0227361282470747,0.036283453563197406,0.0381,2605.0827411841533,967,1346.005460684999
12,0.0001952832652516964,0.0933723633540857,1.6777367038283056e-05,0.053005046544818184,0.07866953347397727,0.017436795120393988,0.022724689552878336,0.03627776359229481,0.0381,2605.0827644506358,472,860.8150571240003
13,0.00019527452318308288,0.09337539640497632,1.677640796248303e-05,0.053005743285273396,0.07870699644511166,0.017432628430764947,0.022735364490831116,0.03628340338986626,0.0381,2605.082729421206,1165,1393.1017786350003
14,0.00019528905891463006,0.09337291503891901,1.6776032417935317e-05,0.05300572474661669,0.07869207862202471,0.01743112353829548,0.022731571377403233,0.03628297433021676,0.0381,2605.08276625889,500,652.5512038469988
15,0.0001953099451506939,0.0933692557901347,1.6777703946101682e-05,0.05300477859164188,0.07870175179795284,0.01744028483847783,0.022734688834540384,0.03627513124488933,0.0381,2605.0827442962163,535,798.0532375059993
16,0.00019528546726744626,0.09337711221579817,1.6777531540849583e-05,0.05300486028997844,0.07870892522294864,0.017429513230811322,0.02273590228285813,0.03628510674300191,0.0381,2605.082703025785,868,1417.7915883609967
17,0.0001952936664738457,0.09337455899688321,1.677602729269673e-05,0.05300572596664905,0.07869687797488023,0.017428325603037902,0.022732523347220358,0.03628677276057227,0.0381,2605.0827367195643,886,1617.990484902999
18,0.00019529930537751433,0.09337148171862225,1.6776949666857594e-05,0.05300471453754211,0.07871209134879255,0.017430485619668343,0.02273724673978344,0.03628294837570567,0.0381,2605.0827447547895,1101,2055.489892905003
19,0.00019528639198111635,0.09337187311207183,1.6774768651642866e-05,0.0530064045910875,0.07870278099917506,0.017439751531463474,0.022734366729406378,0.036273760407894096,0.0381,2605.082736474605,547,889.8029959899977
20,0.00019528766735519987,0.09337207436125335,1.6775096784915912e-05,0.053005865568557825,0.0786969422228888,0.017433249962033614,0.02273280354477069,0.036280790048550705,0.0381,2605.082767144513,503,762.8599057640022
21,0.00019529566539560367,0.09337206617448732,1.67756809681438e-05,0.05300562655688676,0.07869879896899927,0.017434316874166116,0.022733243703467458,0.036280766411922495,0.0381,2605.0827579672105,608,1128.4995491539994
22,0.0001953015539076265,0.09336733815801783,1.6777272373343012e-05,0.05300511147174086,0.07870310787437917,0.0174292049156638,0.022734715204591135,0.03628596241720659,0.0381,2605.082738168279,726,1298.2626816249976
23,0.00019531936547557169,0.0933642003771386,1.6774719862964477e-05,0.053006924238399734,0.07868872039849542,0.017440637630922164,0.022730721792814886,0.036273474698913406,0.0381,2605.0827595770284,456,808.6575112060018
24,0.00019528216433621523,0.0933747285385683,1.677872529102658e-05,0.053004045603435856,0.07869560468463879,0.01743658566116346,0.022733300696560266,0.03627794105509536,0.0381,2605.0827445762748,979,1475.7045980440016
